sample_id,original_sample_id,sample_type,source,tif_path,x,y,valid_ratio,change_ratio,change_pixels,valid_pixels,selection_valid_min,selection_pos_min,selection_neg_max,selection_stride
000077,gfc_2018_2020_borneo_02_002112_004800,negative,gfc_2018_2020_borneo_02,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports/gfc_2018_2020_borneo_02.tif,4800,2112,0.2807159423828125,0.027776267869761374,511,18397,0.05,0.05,0.03,64
000078,gfc_2018_2020_expansion_amazon_guiana_01_005824_005056,negative,gfc_2018_2020_expansion_amazon_guiana_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_amazon_guiana_01.tif,5056,5824,0.081634521484375,0.0005607476635514019,3,5350,0.05,0.05,0.03,64
000079,gfc_2018_2020_expansion_amazon_guiana_01_002368_000640,positive,gfc_2018_2020_expansion_amazon_guiana_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_amazon_guiana_01.tif,640,2368,0.0820465087890625,0.11214431839315603,603,5377,0.05,0.05,0.03,64
000080,gfc_2018_2020_expansion_amazon_guiana_01_004736_003072,negative,gfc_2018_2020_expansion_amazon_guiana_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_amazon_guiana_01.tif,3072,4736,0.1005401611328125,0.006526028228866292,43,6589,0.05,0.05,0.03,64
000081,gfc_2018_2020_expansion_amazon_guiana_01_000960_003648,negative,gfc_2018_2020_expansion_amazon_guiana_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_amazon_guiana_01.tif,3648,960,0.1576690673828125,0.015871479725152425,164,10333,0.05,0.05,0.03,64
000082,gfc_2018_2020_borneo_02_001344_005760,positive,gfc_2018_2020_borneo_02,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports/gfc_2018_2020_borneo_02.tif,5760,1344,0.1053619384765625,0.25763939174511225,1779,6905,0.05,0.05,0.03,64
000083,gfc_2018_2020_expansion_boreal_siberia_01_006528_000640,positive,gfc_2018_2020_expansion_boreal_siberia_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_boreal_siberia_01.tif,640,6528,0.076171875,0.6107772435897436,3049,4992,0.05,0.05,0.03,64
000084,gfc_2018_2020_borneo_01_007104_005632,negative,gfc_2018_2020_borneo_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports/gfc_2018_2020_borneo_01.tif,5632,7104,0.0531005859375,0.002011494252873563,7,3480,0.05,0.05,0.03,64
000085,gfc_2018_2020_amazon_01_007040_004544,positive,gfc_2018_2020_amazon_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports/gfc_2018_2020_amazon_01.tif,4544,7040,0.0641937255859375,0.1468980270976943,618,4207,0.05,0.05,0.03,64
000086,gfc_2018_2020_expansion_central_america_01_004864_004160,positive,gfc_2018_2020_expansion_central_america_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_central_america_01.tif,4160,4864,0.170654296875,0.42551859799713876,4759,11184,0.05,0.05,0.03,64
000087,gfc_2018_2020_expansion_se_asia_borneo_03_004480_003392,positive,gfc_2018_2020_expansion_se_asia_borneo_03,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_se_asia_borneo_03.tif,3392,4480,0.0506591796875,0.7237951807228916,2403,3320,0.05,0.05,0.03,64
000088,gfc_2018_2020_expansion_mexico_yucatan_01_007168_004288,positive,gfc_2018_2020_expansion_mexico_yucatan_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_mexico_yucatan_01.tif,4288,7168,0.20355224609375,0.732383808095952,9770,13340,0.05,0.05,0.03,64
000089,gfc_2018_2020_expansion_madagascar_east_01_005952_004224,positive,gfc_2018_2020_expansion_madagascar_east_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_madagascar_east_01.tif,4224,5952,0.093292236328125,0.35655871769708863,2180,6114,0.05,0.05,0.03,64
000090,gfc_2018_2020_expansion_se_asia_sumatra_02_003968_004224,positive,gfc_2018_2020_expansion_se_asia_sumatra_02,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_se_asia_sumatra_02.tif,4224,3968,0.0540008544921875,0.36055382876518793,1276,3539,0.05,0.05,0.03,64
000091,gfc_2018_2020_expansion_boreal_siberia_01_005568_006400,positive,gfc_2018_2020_expansion_boreal_siberia_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_boreal_siberia_01.tif,6400,5568,0.0837249755859375,0.1046108984873337,574,5487,0.05,0.05,0.03,64
000092,gfc_2018_2020_expansion_madagascar_east_01_004672_002688,positive,gfc_2018_2020_expansion_madagascar_east_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_madagascar_east_01.tif,2688,4672,0.146636962890625,0.28085327783558794,2699,9610,0.05,0.05,0.03,64
000093,gfc_2018_2020_expansion_congo_angola_01_001728_000576,positive,gfc_2018_2020_expansion_congo_angola_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_congo_angola_01.tif,576,1728,0.11346435546875,0.36296395911780527,2699,7436,0.05,0.05,0.03,64
000094,gfc_2018_2020_expansion_boreal_siberia_01_004608_000192,negative,gfc_2018_2020_expansion_boreal_siberia_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_boreal_siberia_01.tif,192,4608,0.05206298828125,0.0008792497069167644,3,3412,0.05,0.05,0.03,64
000095,gfc_2018_2020_borneo_02_004864_004096,negative,gfc_2018_2020_borneo_02,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports/gfc_2018_2020_borneo_02.tif,4096,4864,0.5339813232421875,0.0009429918559794256,33,34995,0.05,0.05,0.03,64
000096,gfc_2018_2020_expansion_boreal_canada_01_001600_004544,positive,gfc_2018_2020_expansion_boreal_canada_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_boreal_canada_01.tif,4544,1600,0.0668792724609375,0.9968058407483459,4369,4383,0.05,0.05,0.03,64
000097,gfc_2018_2020_borneo_02_000704_002944,positive,gfc_2018_2020_borneo_02,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports/gfc_2018_2020_borneo_02.tif,2944,704,0.0623626708984375,0.30462441888916075,1245,4087,0.05,0.05,0.03,64
000098,gfc_2018_2020_amazon_01_006016_002752,positive,gfc_2018_2020_amazon_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports/gfc_2018_2020_amazon_01.tif,2752,6016,0.084136962890625,0.4397896264055132,2425,5514,0.05,0.05,0.03,64
000099,gfc_2018_2020_expansion_amazon_bolivia_01_005568_001472,positive,gfc_2018_2020_expansion_amazon_bolivia_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_amazon_bolivia_01.tif,1472,5568,0.07635498046875,0.38049560351718625,1904,5004,0.05,0.05,0.03,64
000100,gfc_2018_2020_expansion_amazon_guiana_01_001792_004416,negative,gfc_2018_2020_expansion_amazon_guiana_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_amazon_guiana_01.tif,4416,1792,0.1590118408203125,0.0,0,10421,0.05,0.05,0.03,64
000101,gfc_2018_2020_expansion_boreal_siberia_01_002496_004800,positive,gfc_2018_2020_expansion_boreal_siberia_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_boreal_siberia_01.tif,4800,2496,0.0586090087890625,0.4449362145274668,1709,3841,0.05,0.05,0.03,64
000102,gfc_2018_2020_expansion_temperate_europe_01_005568_005184,positive,gfc_2018_2020_expansion_temperate_europe_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_temperate_europe_01.tif,5184,5568,0.0809783935546875,0.26116449971735445,1386,5307,0.05,0.05,0.03,64
000103,gfc_2018_2020_expansion_central_america_01_005376_006016,positive,gfc_2018_2020_expansion_central_america_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_central_america_01.tif,6016,5376,0.054534912109375,0.09457190822607722,338,3574,0.05,0.05,0.03,64
000104,gfc_2018_2020_expansion_central_america_01_003200_004864,positive,gfc_2018_2020_expansion_central_america_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_central_america_01.tif,4864,3200,0.3987579345703125,0.08173573642520951,2136,26133,0.05,0.05,0.03,64
000105,gfc_2018_2020_expansion_central_america_01_005504_005760,positive,gfc_2018_2020_expansion_central_america_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_central_america_01.tif,5760,5504,0.0843658447265625,0.1432447097124254,792,5529,0.05,0.05,0.03,64
000106,gfc_2018_2020_expansion_temperate_china_01_006720_004992,positive,gfc_2018_2020_expansion_temperate_china_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_temperate_china_01.tif,4992,6720,0.0674285888671875,0.1638379723919439,724,4419,0.05,0.05,0.03,64
000107,gfc_2018_2020_expansion_boreal_canada_01_005440_001408,negative,gfc_2018_2020_expansion_boreal_canada_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_boreal_canada_01.tif,1408,5440,0.1082763671875,0.0008455467869222097,6,7096,0.05,0.05,0.03,64
000108,gfc_2018_2020_expansion_andes_cloudforest_01_005888_000960,positive,gfc_2018_2020_expansion_andes_cloudforest_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_andes_cloudforest_01.tif,960,5888,0.0808563232421875,0.3053406303076052,1618,5299,0.05,0.05,0.03,64
000109,gfc_2018_2020_amazon_01_002432_002112,positive,gfc_2018_2020_amazon_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports/gfc_2018_2020_amazon_01.tif,2112,2432,0.12786865234375,0.36742243436754174,3079,8380,0.05,0.05,0.03,64
000110,gfc_2018_2020_expansion_boreal_siberia_01_005248_004416,positive,gfc_2018_2020_expansion_boreal_siberia_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_boreal_siberia_01.tif,4416,5248,0.1141815185546875,0.4439395964185487,3322,7483,0.05,0.05,0.03,64
000111,gfc_2018_2020_borneo_02_004160_004160,positive,gfc_2018_2020_borneo_02,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports/gfc_2018_2020_borneo_02.tif,4160,4160,0.51300048828125,0.18494943486020227,6218,33620,0.05,0.05,0.03,64
000112,gfc_2018_2020_expansion_amazon_bolivia_01_002176_004096,negative,gfc_2018_2020_expansion_amazon_bolivia_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_amazon_bolivia_01.tif,4096,2176,0.2484130859375,0.0,0,16280,0.05,0.05,0.03,64
000113,gfc_2018_2020_expansion_se_asia_borneo_03_001984_001856,positive,gfc_2018_2020_expansion_se_asia_borneo_03,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_se_asia_borneo_03.tif,1856,1984,0.0579986572265625,0.15706393054459353,597,3801,0.05,0.05,0.03,64
000114,gfc_2018_2020_expansion_temperate_europe_01_006592_001152,positive,gfc_2018_2020_expansion_temperate_europe_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_temperate_europe_01.tif,1152,6592,0.0536651611328125,0.10463463178845607,368,3517,0.05,0.05,0.03,64
000115,gfc_2018_2020_expansion_madagascar_east_01_006784_000064,positive,gfc_2018_2020_expansion_madagascar_east_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_madagascar_east_01.tif,64,6784,0.0706024169921875,0.6137886319429436,2840,4627,0.05,0.05,0.03,64
000116,gfc_2018_2020_amazon_01_001920_000576,positive,gfc_2018_2020_amazon_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports/gfc_2018_2020_amazon_01.tif,576,1920,0.056182861328125,0.4082020640956002,1503,3682,0.05,0.05,0.03,64
000117,gfc_2018_2020_expansion_se_asia_borneo_03_002048_001088,positive,gfc_2018_2020_expansion_se_asia_borneo_03,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_se_asia_borneo_03.tif,1088,2048,0.077117919921875,0.4548872180451128,2299,5054,0.05,0.05,0.03,64
000118,gfc_2018_2020_expansion_se_asia_papua_01_004096_001472,positive,gfc_2018_2020_expansion_se_asia_papua_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_se_asia_papua_01.tif,1472,4096,0.0547637939453125,0.3767066035107272,1352,3589,0.05,0.05,0.03,64
000119,gfc_2018_2020_borneo_01_006976_001600,positive,gfc_2018_2020_borneo_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports/gfc_2018_2020_borneo_01.tif,1600,6976,0.05548095703125,0.6245874587458746,2271,3636,0.05,0.05,0.03,64
000120,gfc_2018_2020_expansion_central_america_01_001216_003648,positive,gfc_2018_2020_expansion_central_america_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_central_america_01.tif,3648,1216,0.0658416748046875,0.6236384704519119,2691,4315,0.05,0.05,0.03,64
000121,gfc_2018_2020_expansion_amazon_colombia_01_002048_004864,positive,gfc_2018_2020_expansion_amazon_colombia_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_amazon_colombia_01.tif,4864,2048,0.0508575439453125,0.5166516651665166,1722,3333,0.05,0.05,0.03,64
000122,gfc_2018_2020_expansion_amazon_bolivia_01_001344_005696,negative,gfc_2018_2020_expansion_amazon_bolivia_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_amazon_bolivia_01.tif,5696,1344,0.3900299072265625,0.0,0,25561,0.05,0.05,0.03,64
000123,gfc_2018_2020_expansion_amazon_bolivia_01_000960_001920,negative,gfc_2018_2020_expansion_amazon_bolivia_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_amazon_bolivia_01.tif,1920,960,0.19158935546875,0.01473399171710736,185,12556,0.05,0.05,0.03,64
000124,gfc_2018_2020_expansion_amazon_venezuela_01_000896_000960,positive,gfc_2018_2020_expansion_amazon_venezuela_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_amazon_venezuela_01.tif,960,896,0.0649261474609375,0.9772032902467686,4158,4255,0.05,0.05,0.03,64
000125,gfc_2018_2020_expansion_se_asia_sumatra_02_002432_005824,positive,gfc_2018_2020_expansion_se_asia_sumatra_02,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_se_asia_sumatra_02.tif,5824,2432,0.20672607421875,0.1913935636256274,2593,13548,0.05,0.05,0.03,64
000126,gfc_2018_2020_amazon_02_003584_003136,positive,gfc_2018_2020_amazon_02,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports/gfc_2018_2020_amazon_02.tif,3136,3584,0.0547943115234375,0.06906154274575327,248,3591,0.05,0.05,0.03,64
000127,gfc_2018_2020_expansion_se_asia_sumatra_02_000768_005696,positive,gfc_2018_2020_expansion_se_asia_sumatra_02,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_se_asia_sumatra_02.tif,5696,768,0.1259765625,0.2864583333333333,2365,8256,0.05,0.05,0.03,64
000128,gfc_2018_2020_expansion_mexico_yucatan_01_003328_006784,positive,gfc_2018_2020_expansion_mexico_yucatan_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_mexico_yucatan_01.tif,6784,3328,0.081787109375,0.33432835820895523,1792,5360,0.05,0.05,0.03,64
000129,gfc_2018_2020_expansion_andes_cloudforest_01_001920_000128,positive,gfc_2018_2020_expansion_andes_cloudforest_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_andes_cloudforest_01.tif,128,1920,0.0771026611328125,0.14090639224223234,712,5053,0.05,0.05,0.03,64
000130,gfc_2018_2020_expansion_amazon_guiana_01_002304_005632,negative,gfc_2018_2020_expansion_amazon_guiana_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_amazon_guiana_01.tif,5632,2304,0.0866241455078125,0.0017614937466971991,10,5677,0.05,0.05,0.03,64
000131,gfc_2018_2020_expansion_temperate_europe_01_001024_002688,positive,gfc_2018_2020_expansion_temperate_europe_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_temperate_europe_01.tif,2688,1024,0.0504150390625,0.9461259079903148,3126,3304,0.05,0.05,0.03,64
000132,gfc_2018_2020_amazon_02_005056_004416,positive,gfc_2018_2020_amazon_02,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports/gfc_2018_2020_amazon_02.tif,4416,5056,0.3165740966796875,0.15862534342314552,3291,20747,0.05,0.05,0.03,64
000133,gfc_2018_2020_expansion_madagascar_east_01_003584_002944,positive,gfc_2018_2020_expansion_madagascar_east_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_madagascar_east_01.tif,2944,3584,0.1048583984375,0.3360011641443539,2309,6872,0.05,0.05,0.03,64
000134,gfc_2018_2020_expansion_amazon_bolivia_01_004800_003776,positive,gfc_2018_2020_expansion_amazon_bolivia_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_amazon_bolivia_01.tif,3776,4800,0.085418701171875,0.07341907824222937,411,5598,0.05,0.05,0.03,64
000135,gfc_2018_2020_expansion_madagascar_east_01_002752_002944,positive,gfc_2018_2020_expansion_madagascar_east_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_madagascar_east_01.tif,2944,2752,0.082305908203125,0.3157211716722284,1703,5394,0.05,0.05,0.03,64
000136,gfc_2018_2020_expansion_congo_caf_01_004864_000512,positive,gfc_2018_2020_expansion_congo_caf_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_congo_caf_01.tif,512,4864,0.08837890625,0.3361533149171271,1947,5792,0.05,0.05,0.03,64
000137,gfc_2018_2020_expansion_amazon_bolivia_01_003072_005696,negative,gfc_2018_2020_expansion_amazon_bolivia_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_amazon_bolivia_01.tif,5696,3072,0.0547027587890625,0.001394700139470014,5,3585,0.05,0.05,0.03,64
000138,gfc_2018_2020_expansion_se_asia_sumatra_02_001344_006208,positive,gfc_2018_2020_expansion_se_asia_sumatra_02,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_se_asia_sumatra_02.tif,6208,1344,0.1111297607421875,0.3008375669367019,2191,7283,0.05,0.05,0.03,64
000139,gfc_2018_2020_expansion_boreal_siberia_01_003264_003776,negative,gfc_2018_2020_expansion_boreal_siberia_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_boreal_siberia_01.tif,3776,3264,0.0655670166015625,0.0,0,4297,0.05,0.05,0.03,64
